,Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Genero,Jugador,Player_ID_new
9137,102,32,6,7,10,11,42,15,1,1,A,13,19,36,3,10,D,10,<18,Femenino,Mary,102
9138,104,27,22,1,86,89,94,6,3,4,A,3,24,16,20,21,R,10,<18,Femenino,Vanessa,104
9139,105,38,29,11,61,42,67,53,3,1,A,3,24,10,13,10,R,10,<18,Femenino,Sue,105
9140,88,31,3,15,12,79,75,47,9,2,C,11,20,5,16,6,D,10,<18,Masculino,Leslie,88
9141,106,40,3,2,3,46,67,67,10,1,A,4,28,44,9,11,R,10,<18,Masculino,Isaac,106
9142,107,36,17,12,62,34,72,12,9,4,B,10,30,5,1,4,D,10,<18,Femenino,Michele,107
9143,53,36,14,0,53,97,21,46,2,3,A,4,9,14,7,16,D,10,<18,Femenino,Debra,53
9144,108,23,14,13,39,76,25,42,2,2,C,1,7,16,12,14,R,10,<18,Masculino,Michael,108
9145,109,33,5,3,37,2,99,93,2,1,C,17,9,17,5,4,R,10,<18,Masculino,Aaron,109
9146,110,15,6,25,97,2,2,70,4,1,A,8,12,20,16,11,R,10,<18,Masculino,Ryan,110
9147,111,8,20,25,56,83,70,72,7,2,A,17,24,45,20,18,R,10,<18,Femenino,Amanda,111
9148,112,37,13,22,44,21,34,70,8,4,C,4,9,8,16,5,D,10,<18,Femenino,Kristen,112
9149,113,32,3,7,25,44,45,26,9,0,A,12,20,13,12,26,D,10,<18,Femenino,Sarah,113
9150,29,1,17,16,94,81,36,78,6,1,B,13,36,38,19,8,D,10,<18,Femenino,Stephanie,29
9151,66,42,24,22,25,18,98,21,3,0,B,2,1,25,12,12,D,10,<18,Femenino,Jacqueline,66
9152,114,2,23,16,75,29,55,34,10,0,B,0,7,6,8,9,D,10,<18,Femenino,Gloria,114
9153,112,24,9,1,2,86,44,53,7,3,B,15,10,33,5,24,D,10,<18,Femenino,Kristen,112
9154,115,33,24,11,66,73,72,88,4,3,B,18,18,30,6,23,R,10,<18,Masculino,Jason,115
9155,29,2,5,2,5,70,9,30,0,1,B,17,16,46,8,10,R,10,<18,Femenino,Stephanie,29
9156,116,48,18,24,59,57,36,74,0,1,A,15,23,0,17,25,D,10,<18,Masculino,Jeffery,116
9157,13,34,5,12,73,4,74,41,10,4,B,8,33,17,3,1,R,10,<18,Femenino,Emily,13
9158,73,14,25,10,73,44,21,91,9,2,A,13,25,0,8,10,D,10,<18,Femenino,Elizabeth,73
9159,117,46,1,6,97,39,91,30,6,0,A,8,8,23,4,26,R,10,<18,Femenino,Shawna,117
9160,62,5,19,6,73,49,94,21,7,0,A,15,13,2,7,10,D,10,<18,Femenino,Teresa,62
9161,108,3,20,3,92,57,44,85,2,2,A,6,14,1,15,28,D,10,<18,Masculino,Michael,108
9162,40,50,30,2,5,71,81,50,5,3,C,12,36,8,14,24,R,10,<18,Masculino,Andrew,40
9163,118,42,0,16,74,51,8,88,5,3,B,10,9,48,19,4,R,10,<18,Masculino,Adam,118
9164,119,10,28,4,8,37,19,84,5,2,B,15,16,1,18,20,D,10,<18,Femenino,Bianca,119
9165,120,2,26,2,33,20,7,37,7,1,A,8,14,7,4,22,D,10,<18,Masculino,Gary,120
9166,121,20,17,24,17,73,91,73,1,1,A,8,33,48,8,28,D,10,<18,Masculino,Patrick,121
9167,122,37,4,20,58,82,84,47,4,2,C,12,26,31,15,22,R,10,<18,Femenino,Carol,122
9168,111,31,6,16,72,6,92,77,1,4,B,6,18,41,11,14,D,10,<18,Femenino,Amanda,111
9169,123,13,5,5,59,59,12,91,9,2,B,13,2,7,19,6,D,10,<18,Masculino,Jimmy,123
9170,92,31,12,15,19,54,55,49,1,4,A,8,2,37,10,19,R,10,<18,Femenino,Jocelyn,92
9171,124,41,15,23,43,53,69,34,10,1,A,10,24,49,6,4,R,10,<18,Masculino,Cody,124
9172,20,7,14,22,73,20,85,95,6,1,B,16,4,2,9,29,D,10,<18,Femenino,Jessica,20
9173,125,23,28,21,81,60,67,66,1,0,A,16,32,13,8,21,D,10,<18,Femenino,Connie,125
9174,126,42,16,16,79,47,91,68,1,4,A,7,3,44,19,2,R,10,<18,Femenino,Nancy,126
9175,127,8,19,19,7,8,1,66,10,2,C,15,17,31,13,18,R,10,<18,Femenino,Melissa,127
9176,48,14,12,2,74,77,79,30,5,4,C,4,0,40,17,10,D,10,<18,Femenino,Stacey,48
9177,128,49,3,23,40,53,38,91,1,1,C,0,26,48,5,10,D,10,<18,Femenino,Andrea,128
9178,129,27,27,8,95,1,75,90,6,2,C,7,15,34,8,0,R,10,<18,Femenino,Kayla,129
9179,78,23,2,14,99,52,40,57,3,0,B,7,23,44,3,10,D,10,<18,Masculino,Robert,78
9180,40,29,28,2,24,67,3,24,5,2,A,3,21,47,1,20,D,10,<18,Masculino,Andrew,40
9181,130,2,18,20,37,23,17,29,1,2,A,10,2,32,11,8,D,10,<18,Masculino,Casey,130
9182,41,22,6,19,81,92,0,15,3,1,B,2,33,4,2,26,D,10,<18,Femenino,Ashley,41
9183,131,48,30,12,91,8,79,4,10,1,A,8,10,45,15,10,D,10,<18,Femenino,Brandi,131
9184,132,15,1,9,35,35,14,14,9,2,B,7,3,38,9,27,R,10,<18,Masculino,Joel,132
9185,133,33,11,9,34,15,68,96,5,2,B,5,1,39,1,18,D,10,<18,Femenino,Haley,133
9186,134,37,24,8,58,72,83,58,3,0,A,10,10,30,18,10,D,10,<18,Masculino,Brian,134
9187,135,34,17,16,83,83,0,44,7,0,A,14,16,39,13,23,D,10,<18,Masculino,Peter,135
9188,36,39,27,2,50,4,29,20,5,4,C,8,17,26,4,10,D,10,<18,Masculino,Benjamin,36
9189,136,23,18,22,30,2,81,92,2,3,A,4,32,6,1,8,R,10,<18,Masculino,Gregory,136
9190,137,36,11,4,29,32,78,82,7,1,B,8,18,38,20,5,R,10,<18,Femenino,Denise,137
9191,15,6,13,5,32,20,67,75,4,2,A,12,4,33,12,1,R,10,<18,Masculino,David,15
9192,79,5,5,25,12,100,24,65,3,0,C,15,22,27,15,9,R,10,<18,Masculino,Edward,79
9193,138,29,23,4,58,9,90,93,10,0,C,14,5,37,13,20,R,10,<18,Femenino,Margaret,138
9194,139,50,12,21,78,46,43,24,8,2,A,11,3,33,9,24,D,10,<18,Masculino,Thomas,139
9195,24,23,22,4,60,96,94,68,3,1,A,5,14,46,10,11,D,10,<18,Masculino,Christopher,24
9196,128,16,4,7,97,57,64,42,10,2,C,15,7,8,4,2,D,10,<18,Femenino,Andrea,128
9197,140,13,8,22,89,46,8,91,9,2,C,13,30,32,10,11,R,10,<18,Femenino,Cheryl,140
9198,141,1,1,17,23,46,74,85,10,0,A,7,21,19,2,16,R,10,<18,Masculino,Philip,141
9199,62,9,19,14,4,2,39,96,6,3,B,7,21,35,13,25,R,10,<18,Femenino,Teresa,62
9200,115,4,15,10,8,42,66,88,0,0,C,10,8,31,13,30,R,10,18-30,Masculino,Jason,115
9201,142,37,22,14,5,83,69,49,6,4,A,5,31,1,20,25,D,10,18-30,Femenino,Veronica,142
9202,80,37,28,19,8,96,45,24,1,0,C,16,12,36,4,26,D,10,18-30,Masculino,John,80
9203,12,6,7,4,18,52,24,72,5,1,A,8,16,39,15,27,R,10,18-30,Masculino,Brandon,12
9204,3,42,17,11,1,62,82,12,2,2,C,2,10,33,16,20,R,10,18-30,Femenino,Patricia,3
9205,57,50,13,12,59,61,93,68,3,0,A,16,35,49,6,16,R,10,18-30,Femenino,Kimberly,57
9206,143,31,16,8,94,52,78,59,6,3,A,4,21,32,0,9,D,10,18-30,Femenino,Susan,143
9207,15,41,25,20,24,44,6,78,10,0,A,5,36,16,20,3,D,10,18-30,Masculino,David,15
9208,144,17,3,15,52,31,65,25,9,1,C,9,25,18,19,18,D,10,18-30,Femenino,Sheri,144
9209,145,3,14,25,77,7,83,83,10,3,C,1,2,0,5,27,R,10,18-30,Femenino,Tonya,145
9210,126,1,19,9,68,96,12,49,1,3,C,11,8,15,5,22,D,10,18-30,Femenino,Nancy,126
9211,38,39,9,4,36,51,41,30,2,4,A,17,15,44,1,12,D,10,18-30,Masculino,Justin,38
9212,15,49,26,15,33,92,96,63,10,1,B,13,2,8,3,20,D,10,18-30,Masculino,David,15
9213,108,21,13,13,77,55,68,6,6,3,C,18,11,6,9,12,R,10,18-30,Masculino,Michael,108
9214,111,9,29,22,5,53,78,62,2,1,A,11,15,48,0,25,D,10,18-30,Femenino,Amanda,111
9215,16,15,13,7,40,19,40,30,3,0,C,3,7,43,0,3,R,10,18-30,Femenino,Michelle,16
9216,146,30,26,1,6,28,81,80,0,2,C,3,18,42,4,0,R,10,18-30,Femenino,Lindsey,146
9217,147,29,3,21,62,94,48,43,1,3,A,0,11,16,20,29,D,10,18-30,Femenino,Judith,147
9218,108,21,16,14,59,97,22,81,0,2,C,1,29,15,1,7,R,10,18-30,Masculino,Michael,108
9219,148,38,25,23,6,75,25,9,5,4,A,2,0,37,9,19,D,10,18-30,Femenino,Kathy,148
9220,149,15,3,14,40,16,64,32,1,0,C,6,7,15,18,7,D,10,18-30,Masculino,Jose,149
9221,150,46,0,7,55,2,76,56,4,1,B,9,15,8,3,8,R,10,18-30,Masculino,Leonard,150
9222,107,1,20,11,59,6,14,60,1,3,C,0,15,39,17,12,R,10,18-30,Femenino,Michele,107
9223,111,29,5,3,12,4,87,99,5,0,A,15,6,3,4,20,R,10,18-30,Femenino,Amanda,111
9224,41,13,18,1,69,88,2,86,2,4,C,11,3,40,20,25,R,10,18-30,Femenino,Ashley,41
9225,45,41,22,14,36,90,6,97,9,3,C,17,7,34,8,25,D,10,18-30,Femenino,Cynthia,45
9226,111,34,0,25,37,14,90,39,3,0,A,2,10,11,6,13,R,10,18-30,Femenino,Amanda,111
9227,20,11,22,23,36,14,1,97,2,2,C,13,13,35,0,6,R,10,18-30,Femenino,Jessica,20
9228,151,30,3,8,86,19,65,84,9,2,C,11,2,14,8,1,D,10,18-30,Masculino,Luke,151
9229,108,31,19,9,36,16,2,97,10,2,A,12,33,49,11,16,D,10,18-30,Masculino,Michael,108
9230,93,22,7,23,98,74,4,15,4,4,C,9,4,3,7,12,D,10,18-30,Masculino,Mark,93
9231,127,43,13,2,55,39,13,18,5,3,A,4,4,0,7,0,D,10,18-30,Femenino,Melissa,127
9232,152,35,7,7,68,2,88,38,0,0,C,4,36,29,0,27,R,10,18-30,Femenino,Jodi,152
9233,153,16,22,8,92,64,34,40,8,4,B,0,0,29,3,4,D,10,18-30,Masculino,Eric,153
9234,115,47,22,23,39,56,12,24,9,1,B,12,18,22,4,0,R,10,18-30,Masculino,Jason,115
9235,40,15,1,12,94,49,83,94,10,3,C,8,32,6,5,22,R,10,18-30,Masculino,Andrew,40
9236,49,43,13,9,62,22,60,62,3,0,B,0,19,21,19,13,D,10,18-30,Femenino,Dana,49
9237,70,21,4,12,93,90,60,83,5,3,C,17,16,44,16,27,R,10,18-30,Femenino,Lauren,70
9238,8,50,29,19,50,53,96,34,2,2,B,8,32,41,18,13,R,10,18-30,Masculino,James,8
9239,154,31,0,10,73,20,84,45,8,1,A,11,36,25,4,20,R,10,18-30,Masculino,Javier,154
9240,11,33,22,22,6,72,33,59,10,1,B,1,20,49,4,18,R,10,18-30,Masculino,Matthew,11
9241,115,33,2,16,9,56,78,97,9,4,C,3,19,22,10,16,D,10,18-30,Masculino,Jason,115
9242,151,36,1,8,82,73,73,66,5,0,C,7,22,31,15,3,D,10,18-30,Masculino,Luke,151
9243,155,34,28,0,60,68,75,67,5,0,A,11,3,34,4,26,D,10,18-30,Masculino,Nathaniel,155
9244,13,10,5,6,17,84,56,87,10,0,A,17,28,27,1,12,R,10,18-30,Femenino,Emily,13
9245,67,21,13,17,89,80,46,74,4,1,B,6,13,47,1,15,D,10,18-30,Masculino,William,67
9246,156,45,3,19,12,87,0,41,3,0,A,0,32,14,14,27,D,10,18-30,Femenino,Misty,156
9247,157,0,25,20,4,73,79,26,9,3,A,15,24,7,6,22,D,10,18-30,Femenino,Dominique,157
9248,158,27,6,1,8,43,78,13,3,4,B,16,0,25,18,19,R,10,18-30,Femenino,Nicole,158
9249,159,32,5,16,39,95,6,45,6,3,C,6,14,10,3,1,D,10,18-30,Femenino,Diana,159
9250,160,20,13,4,40,13,21,65,9,1,C,14,6,7,7,25,R,10,18-30,Femenino,Brenda,160
9251,161,47,27,20,76,93,52,7,9,3,A,15,29,40,16,7,D,10,18-30,Femenino,Holly,161
9252,127,32,24,25,72,35,90,19,2,4,A,13,5,29,11,2,D,10,18-30,Femenino,Melissa,127
9253,162,13,30,24,60,68,83,48,9,0,A,11,5,2,18,23,D,10,18-30,Femenino,Ashlee,162
9254,65,22,30,5,70,44,68,1,3,2,A,9,31,18,18,6,R,10,18-30,Masculino,Richard,65
9255,163,31,24,23,73,91,99,67,3,4,C,12,6,29,11,28,D,10,18-30,Masculino,Zachary,163
9256,164,27,20,3,100,19,4,38,10,4,A,16,7,6,11,0,R,10,18-30,Masculino,Dustin,164
9257,165,7,25,11,72,9,86,29,0,0,C,10,11,47,1,1,D,10,18-30,Masculino,Marcus,165
9258,11,17,14,18,33,78,74,55,1,1,C,3,5,41,3,17,D,10,18-30,Masculino,Matthew,11
9259,10,24,3,3,74,100,31,72,5,0,C,15,29,43,3,11,D,10,18-30,Femenino,Kathleen,10
9260,166,8,20,2,83,19,95,74,9,3,C,12,14,48,6,7,R,10,18-30,Femenino,Taylor,166
9261,167,24,10,8,84,3,40,33,6,4,A,10,18,47,13,29,R,10,18-30,Femenino,Renee,167
9262,165,31,8,10,27,33,21,55,4,4,B,7,7,9,13,0,R,10,18-30,Masculino,Marcus,165
9263,12,35,0,18,36,66,55,1,10,4,A,3,15,27,4,18,D,10,18-30,Masculino,Brandon,12
9264,111,4,2,6,12,34,75,24,1,0,B,12,35,43,1,16,R,10,18-30,Femenino,Amanda,111
9265,168,22,11,18,44,80,55,57,2,0,C,16,14,10,3,19,R,10,18-30,Masculino,Jon,168
9266,169,12,21,10,10,43,22,34,5,2,A,17,10,21,18,5,D,10,18-30,Masculino,Derek,169
9267,26,20,30,10,2,11,58,87,10,2,B,7,30,30,18,20,D,10,18-30,Femenino,Brianna,26
9268,170,24,19,5,80,50,68,70,3,2,B,5,23,14,7,22,R,10,18-30,Masculino,Lonnie,170
9269,108,7,13,2,73,99,81,65,4,0,B,11,1,9,13,6,R,10,18-30,Masculino,Michael,108
9270,171,33,27,4,94,21,46,7,8,4,C,14,17,18,6,8,D,10,18-30,Femenino,Christine,171
9271,86,31,29,11,18,44,13,8,6,3,B,15,25,7,8,13,R,10,18-30,Masculino,Jared,86
9272,67,43,0,20,9,71,14,38,7,3,B,5,12,29,1,14,R,10,18-30,Masculino,William,67
9273,172,15,9,2,68,49,16,66,10,3,B,9,22,6,15,18,D,10,18-30,Masculino,Tom,172
9274,173,2,3,16,77,61,72,0,6,1,B,18,16,23,13,23,D,10,18-30,Femenino,Kelli,173
9275,174,14,16,10,91,100,81,12,1,3,C,6,6,29,12,0,D,10,18-30,Femenino,Chloe,174
9276,134,42,25,2,60,78,74,39,6,0,B,3,2,30,11,27,D,10,18-30,Masculino,Brian,134
9277,5,47,30,15,76,100,3,75,0,3,C,4,3,13,7,4,R,10,18-30,Masculino,Jeffrey,5
9278,111,21,16,9,61,75,90,48,7,4,C,4,26,7,14,30,D,10,18-30,Femenino,Amanda,111
9279,15,8,0,15,86,4,35,30,9,3,B,16,9,23,17,19,D,10,18-30,Masculino,David,15
9280,57,29,11,3,87,17,22,90,4,3,B,2,31,22,3,16,D,10,18-30,Femenino,Kimberly,57
9281,42,43,7,9,33,76,16,2,5,2,A,14,27,12,20,25,R,10,18-30,Femenino,Jennifer,42
9282,126,47,15,2,84,15,50,0,10,0,A,8,36,43,1,23,R,10,18-30,Femenino,Nancy,126
9283,124,45,29,20,33,86,73,67,1,3,C,6,20,1,14,6,D,10,18-30,Masculino,Cody,124
9284,175,6,15,17,91,12,20,93,9,1,A,14,9,39,20,12,R,10,18-30,Femenino,Angela,175
9285,65,35,9,12,38,94,89,53,4,1,A,14,7,43,5,23,R,10,18-30,Masculino,Richard,65
9286,149,36,9,14,95,99,37,50,9,2,A,1,8,36,13,16,R,10,18-30,Masculino,Jose,149
9287,176,9,7,3,29,95,79,66,9,2,B,14,34,1,4,8,D,10,18-30,Femenino,April,176
9288,33,0,10,3,69,5,34,81,5,1,A,11,12,21,17,11,D,10,18-30,Masculino,Joseph,33
9289,90,43,26,2,89,60,92,81,4,1,C,5,15,21,10,25,D,10,18-30,Masculino,Jonathan,90
9290,177,1,24,3,82,83,21,57,10,2,C,15,16,50,10,19,D,10,18-30,Femenino,Stacy,177
9291,7,11,28,25,9,90,72,34,9,3,B,2,7,20,20,11,D,10,18-30,Femenino,Samantha,7
9292,178,43,0,11,83,1,16,42,10,1,B,13,14,6,19,8,D,10,18-30,Femenino,Brittany,178
9293,159,9,17,14,85,95,2,11,3,1,A,15,15,6,10,3,R,10,18-30,Femenino,Diana,159
9294,8,32,19,10,67,24,20,44,4,2,B,1,11,0,10,9,R,10,18-30,Masculino,James,8
9295,63,33,16,0,53,42,6,51,1,2,C,13,36,35,4,5,R,10,18-30,Masculino,Keith,63
9296,78,33,23,14,40,99,33,0,1,1,C,15,2,31,12,30,D,10,18-30,Masculino,Robert,78
9297,28,45,23,20,82,34,76,90,3,0,A,16,30,35,6,13,D,10,18-30,Masculino,Timothy,28
9298,83,38,26,25,44,53,26,49,2,4,A,13,25,39,16,0,D,10,18-30,Femenino,Christina,83
9299,179,27,25,15,21,88,81,73,2,4,A,0,4,39,19,10,D,10,18-30,Femenino,Catherine,179
9300,35,0,26,2,13,71,83,79,0,1,B,12,16,38,7,28,D,10,18-30,Masculino,Joe,35
9301,113,18,0,12,70,1,12,96,3,1,A,18,26,46,17,9,R,10,18-30,Femenino,Sarah,113
9302,180,37,9,21,30,60,12,4,2,2,C,1,24,44,19,15,R,10,18-30,Femenino,Tina,180
9303,181,46,16,15,79,19,79,31,8,2,C,0,24,27,9,27,R,10,18-30,Femenino,Felicia,181
9304,90,45,11,22,50,54,28,52,10,2,C,10,25,10,20,0,R,10,18-30,Masculino,Jonathan,90
9305,67,1,5,11,39,71,25,31,1,2,C,11,34,0,10,17,D,10,18-30,Masculino,William,67
9306,182,3,8,2,9,82,28,78,9,0,C,17,6,48,15,23,R,10,18-30,Masculino,Tony,182
9307,83,48,3,17,38,50,5,67,2,4,B,12,9,22,6,25,R,10,18-30,Femenino,Christina,83
9308,183,26,13,16,61,37,55,44,8,4,B,3,32,6,18,16,D,10,18-30,Femenino,Lori,183
9309,180,10,29,16,24,13,94,33,9,1,A,8,20,32,13,4,D,10,18-30,Femenino,Tina,180
9310,50,37,30,13,47,66,6,89,2,3,A,15,31,21,2,4,D,10,18-30,Masculino,Alec,50
9311,94,37,6,20,38,66,77,14,8,0,A,11,33,26,9,2,D,10,18-30,Femenino,Sandra,94
9312,184,46,2,6,1,44,61,92,0,1,A,15,2,21,4,8,R,10,18-30,Femenino,Annette,184
9313,128,45,0,5,35,82,68,44,8,0,C,14,28,1,6,4,R,10,18-30,Femenino,Andrea,128
9314,185,36,24,7,55,91,63,85,9,1,C,1,15,9,17,10,D,10,18-30,Femenino,Carrie,185
9315,186,29,25,8,33,93,39,79,10,3,B,17,35,12,1,8,D,10,18-30,Femenino,Bailey,186
9316,62,4,22,9,27,70,45,47,5,4,B,14,35,20,10,24,D,10,18-30,Femenino,Teresa,62
9317,108,32,3,14,84,28,47,82,7,0,B,11,17,41,2,29,R,10,18-30,Masculino,Michael,108
9318,187,37,10,7,81,39,74,4,10,3,A,13,35,8,6,25,R,10,18-30,Masculino,Frederick,187
9319,78,21,26,0,35,38,61,98,9,4,B,2,26,5,12,25,D,10,18-30,Masculino,Robert,78
9320,175,10,29,18,94,44,32,69,4,2,A,16,20,45,7,26,R,10,18-30,Femenino,Angela,175
9321,154,48,10,8,89,72,87,68,4,1,C,18,28,43,6,27,D,10,18-30,Masculino,Javier,154
9322,108,19,10,13,72,90,15,93,7,4,A,5,1,13,6,26,R,10,18-30,Masculino,Michael,108
9323,188,12,2,9,100,38,67,92,10,3,C,15,18,14,7,23,D,10,18-30,Femenino,Vickie,188
9324,140,21,7,2,83,89,27,47,4,3,A,17,17,16,2,2,D,10,18-30,Femenino,Cheryl,140
9325,78,18,13,22,48,56,95,23,3,0,B,10,20,49,16,29,R,10,18-30,Masculino,Robert,78
9326,94,41,22,25,47,59,61,81,6,4,A,4,27,24,18,0,D,10,18-30,Femenino,Sandra,94
9327,119,50,18,9,75,87,34,97,10,0,A,15,23,34,18,3,D,10,18-30,Femenino,Bianca,119
9328,38,9,3,6,72,97,17,85,0,3,B,7,4,31,8,12,D,10,18-30,Masculino,Justin,38
9329,164,11,5,22,68,67,100,20,9,3,C,18,22,12,5,28,R,10,18-30,Masculino,Dustin,164
9330,189,25,11,6,38,6,25,23,10,0,A,12,19,48,5,17,R,10,18-30,Femenino,Jean,189
9331,73,2,24,22,4,8,36,70,6,4,A,5,4,16,15,18,R,10,18-30,Femenino,Elizabeth,73
9332,81,0,7,14,66,85,81,54,2,2,C,11,29,41,0,14,R,10,18-30,Femenino,Beth,81
9333,190,35,27,10,31,43,18,95,5,2,C,12,2,33,20,15,R,10,18-30,Masculino,Carlos,190
9334,108,33,13,21,57,71,95,37,1,2,A,3,29,42,18,29,D,10,18-30,Masculino,Michael,108
9335,191,45,18,2,46,74,12,82,5,4,B,8,33,14,14,7,D,10,18-30,Femenino,Erika,191
9336,108,39,5,3,81,62,22,7,0,1,A,4,9,10,12,5,D,10,18-30,Masculino,Michael,108
9337,70,25,14,12,28,7,32,85,8,4,C,0,2,50,10,26,D,10,18-30,Femenino,Lauren,70
9338,29,40,17,24,93,32,26,52,6,4,C,10,8,9,11,11,D,10,18-30,Femenino,Stephanie,29
9339,78,34,13,24,78,25,31,84,10,4,B,10,3,24,13,11,R,10,18-30,Masculino,Robert,78
9340,103,42,16,24,89,84,71,19,6,0,A,15,11,40,19,15,D,10,18-30,Masculino,Shawn,103
9341,192,23,30,23,95,82,90,78,2,4,A,15,23,42,13,19,D,10,18-30,Femenino,Lisa,192
9342,33,22,7,2,50,71,75,4,5,2,B,3,33,0,8,23,D,10,18-30,Masculino,Joseph,33
9343,18,5,24,21,65,76,31,13,0,3,A,3,32,22,20,14,D,10,18-30,Masculino,Randy,18
9344,42,35,30,11,61,6,26,50,7,3,B,14,0,33,16,12,D,10,18-30,Femenino,Jennifer,42
9345,193,49,17,20,52,79,15,18,9,0,A,1,36,48,10,26,D,10,18-30,Masculino,Juan,193
9346,188,29,9,15,56,96,38,45,10,0,C,0,28,28,7,24,D,10,18-30,Femenino,Vickie,188
9347,36,28,11,13,11,7,98,52,5,0,C,7,11,29,14,27,R,10,18-30,Masculino,Benjamin,36
9348,78,18,5,12,71,16,85,64,7,1,C,8,1,27,15,12,D,10,18-30,Masculino,Robert,78
9349,11,8,15,15,21,26,51,1,3,1,A,14,2,12,12,26,R,10,18-30,Masculino,Matthew,11
9350,194,47,20,21,89,36,5,73,8,2,C,13,13,31,10,17,R,10,18-30,Femenino,Courtney,194
9351,107,36,20,0,21,97,35,17,9,0,B,5,13,30,17,26,D,10,18-30,Femenino,Michele,107
9352,142,9,23,11,53,20,59,5,1,3,C,7,5,32,17,17,R,10,18-30,Femenino,Veronica,142
9353,195,47,4,19,30,96,21,86,7,3,C,15,34,47,17,19,R,10,18-30,Femenino,Karen,195
9354,196,34,1,11,45,67,82,52,1,4,B,14,34,14,14,29,R,10,18-30,Femenino,Kristin,196
9355,197,38,18,7,58,77,7,58,8,0,B,1,12,35,15,29,D,10,18-30,Masculino,Bryan,197
9356,198,14,12,23,84,76,33,79,1,4,B,1,4,11,12,19,D,10,18-30,Femenino,Marie,198
9357,40,39,0,17,89,1,30,32,9,4,C,6,9,29,5,18,R,10,18-30,Masculino,Andrew,40
9358,199,45,3,11,32,10,16,27,4,3,C,2,4,37,16,9,D,10,18-30,Masculino,Troy,199
9359,200,22,8,23,71,85,92,80,7,4,C,11,36,49,6,25,R,10,18-30,Masculino,Devin,200
9360,150,6,9,5,38,98,49,93,10,3,C,3,2,46,9,30,D,10,18-30,Masculino,Leonard,150
9361,201,50,29,8,25,92,69,14,10,2,C,17,28,32,0,30,R,10,18-30,Masculino,Dennis,201
9362,192,25,16,8,75,89,28,94,5,0,C,4,12,5,2,6,R,10,18-30,Femenino,Lisa,192
9363,4,29,0,14,31,28,2,57,5,3,A,14,11,12,16,11,D,10,18-30,Masculino,Daniel,4
9364,202,21,1,19,55,88,8,82,8,3,C,11,22,44,8,15,R,10,18-30,Masculino,Maxwell,202
9365,4,3,22,15,59,91,92,6,7,2,C,2,6,1,11,28,R,10,18-30,Masculino,Daniel,4
9366,80,47,4,16,68,96,38,87,10,3,B,11,16,3,18,16,R,10,18-30,Masculino,John,80
9367,203,46,26,13,0,47,96,84,7,2,C,17,8,6,6,16,R,10,18-30,Femenino,Shelby,203
9368,146,16,17,11,33,69,70,1,4,1,B,6,36,18,10,2,D,10,18-30,Femenino,Lindsey,146
9369,67,2,1,20,23,79,60,78,7,4,A,7,9,14,6,30,R,10,18-30,Masculino,William,67
9370,24,39,4,21,53,49,56,83,2,3,C,2,20,25,12,14,D,10,18-30,Masculino,Christopher,24
9371,117,28,19,15,71,90,69,99,3,4,C,3,1,46,7,13,D,10,18-30,Femenino,Shawna,117
9372,204,16,10,16,6,8,52,64,1,1,B,14,23,12,16,2,D,10,18-30,Masculino,Anthony,204
9373,41,50,14,24,56,42,65,86,5,0,A,5,26,49,16,3,R,10,18-30,Femenino,Ashley,41
9374,79,40,14,3,60,53,25,68,2,4,A,13,7,42,6,25,R,10,18-30,Masculino,Edward,79
9375,15,34,5,14,50,44,56,41,1,1,A,11,23,36,1,10,D,10,18-30,Masculino,David,15
9376,80,14,20,13,89,80,45,85,4,1,B,2,13,10,11,14,R,10,18-30,Masculino,John,80
9377,205,18,1,4,32,7,12,78,3,0,B,0,12,46,13,25,D,10,18-30,Femenino,Regina,205
9378,65,8,11,1,4,97,52,57,0,4,C,1,9,47,20,0,D,10,18-30,Masculino,Richard,65
9379,7,43,23,24,72,100,21,5,10,2,B,14,12,17,14,19,R,10,18-30,Femenino,Samantha,7
9380,11,22,5,3,21,40,42,1,10,2,B,11,12,0,19,13,R,10,18-30,Masculino,Matthew,11
9381,90,34,4,14,72,99,54,81,3,3,B,3,5,46,13,16,R,10,18-30,Masculino,Jonathan,90
9382,53,28,13,1,67,15,30,25,1,0,B,2,5,38,3,18,R,10,18-30,Femenino,Debra,53
9383,28,37,5,23,88,70,27,68,4,4,B,18,28,2,3,20,D,10,18-30,Masculino,Timothy,28
9384,192,17,21,4,21,77,39,54,7,2,A,3,36,20,18,6,D,10,18-30,Femenino,Lisa,192
9385,56,11,21,7,0,5,85,80,5,4,C,12,21,34,9,8,D,10,18-30,Masculino,Kevin,56
9386,109,7,0,2,77,81,83,100,0,3,B,3,6,13,13,22,R,10,18-30,Masculino,Aaron,109
9387,206,28,16,1,80,17,89,4,2,4,A,11,12,15,5,22,D,10,18-30,Masculino,Dakota,206
9388,4,48,10,6,56,21,8,22,4,3,A,15,6,47,2,26,R,10,18-30,Masculino,Daniel,4
9389,182,36,13,18,90,2,92,96,9,0,C,9,20,38,12,24,R,10,18-30,Masculino,Tony,182
